,시설종류,관할경찰서명,CCTV설치여부,CCTV설치대수,제공기관명,보호구역도로폭,지자체명
0,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
1,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
2,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
3,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
4,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
5,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
6,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
7,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
8,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
9,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
10,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698,충청남도
11,초등학교,보령경찰서,Y,5.0,충청남도 보령시,10.945749525616698,충청남도
12,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698,충청남도
13,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698,충청남도
14,초등학교,보령경찰서,Y,4.0,충청남도 보령시,10.945749525616698,충청남도
15,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698,충청남도
16,초등학교,보령경찰서,Y,2.0,충청남도 보령시,10.945749525616698,충청남도
17,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698,충청남도
18,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698,충청남도
19,초등학교,보령경찰서,Y,5.0,충청남도 보령시,10.945749525616698,충청남도
20,초등학교,보령경찰서,Y,4.0,충청남도 보령시,10.945749525616698,충청남도
21,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698,충청남도
22,초등학교,보령경찰서,Y,4.0,충청남도 보령시,10.945749525616698,충청남도
23,초등학교,보령경찰서,Y,6.0,충청남도 보령시,10.945749525616698,충청남도
24,초등학교,보령경찰서,Y,2.0,충청남도 보령시,10.945749525616698,충청남도
25,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698,충청남도
26,초등학교,보령경찰서,Y,3.0,충청남도 보령시,10.945749525616698,충청남도
27,초등학교,보령경찰서,Y,4.0,충청남도 보령시,10.945749525616698,충청남도
28,초등학교,보령경찰서,Y,2.0,충청남도 보령시,10.945749525616698,충청남도
29,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
30,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
31,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
32,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
33,초등학교,고창경찰서,Y,4.0,전라북도 고창군,10.945749525616698,전라북도
34,초등학교,고창경찰서,Y,5.0,전라북도 고창군,10.945749525616698,전라북도
35,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
36,유치원,인천서부경찰서,Y,1.0,인천광역시 서구,10.945749525616698,인천광역시
37,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
38,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
39,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
40,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
41,초등학교,고창경찰서,Y,3.0,전라북도 고창군,10.945749525616698,전라북도
42,유치원,고창경찰서,N,0.0,전라북도 고창군,10.945749525616698,전라북도
43,초등학교,고창경찰서,N,0.0,전라북도 고창군,10.945749525616698,전라북도
44,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
45,초등학교,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
46,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
47,초등학교,고창경찰서,Y,6.0,전라북도 고창군,10.945749525616698,전라북도
48,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
49,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
50,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
51,초등학교,고창경찰서,Y,4.0,전라북도 고창군,10.945749525616698,전라북도
52,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
53,초등학교,고창경찰서,Y,3.0,전라북도 고창군,10.945749525616698,전라북도
54,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
55,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
56,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
57,초등학교,고창경찰서,Y,2.0,전라북도 고창군,10.945749525616698,전라북도
58,유치원,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
59,초등학교,고창경찰서,Y,1.0,전라북도 고창군,10.945749525616698,전라북도
60,어린이집,남동경찰서,Y,1.0,인천광역시 남동구,10.945749525616698,인천광역시
61,어린이집,남동경찰서,N,0.0,인천광역시 남동구,10.945749525616698,인천광역시
62,어린이집,남동경찰서,N,0.0,인천광역시 남동구,10.945749525616698,인천광역시
63,어린이집,남동경찰서,N,0.0,인천광역시 남동구,10.945749525616698,인천광역시
64,어린이집,남동경찰서,N,0.0,인천광역시 남동구,10.945749525616698,인천광역시
65,어린이집,남동경찰서,N,0.0,인천광역시 남동구,10.945749525616698,인천광역시
66,어린이집,남동경찰서,N,0.0,인천광역시 남동구,10.945749525616698,인천광역시
67,어린이집,남동경찰서,N,0.0,인천광역시 남동구,10.945749525616698,인천광역시
68,어린이집,남동경찰서,N,0.0,인천광역시 남동구,10.945749525616698,인천광역시
69,어린이집,남동경찰서,N,0.0,인천광역시 남동구,10.945749525616698,인천광역시
70,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
71,초등학교,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
72,유치원,구미경찰서,Y,3.0,경상북도 구미시,10.945749525616698,경상북도
73,어린이집,구미경찰서,N,0.0,경상북도 구미시,10.945749525616698,경상북도
74,유치원,구미경찰서,N,0.0,경상북도 구미시,10.945749525616698,경상북도
75,초등학교,구미경찰서,Y,0.0,경상북도 구미시,10.945749525616698,경상북도
76,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
77,어린이집,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
78,어린이집,구미경찰서,N,0.0,경상북도 구미시,10.945749525616698,경상북도
79,유치원,구미경찰서,Y,4.0,경상북도 구미시,10.945749525616698,경상북도
80,유치원,구미경찰서,Y,0.0,경상북도 구미시,10.945749525616698,경상북도
81,초등학교,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698,경상북도
82,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5,대전광역시
83,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5,대전광역시
84,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5,대전광역시
85,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5,대전광역시
86,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5,대전광역시
87,어린이집,대전광역시 동부경찰서,N,0.0,대전광역시 동구,5.5,대전광역시
88,유치원,구미경찰서,N,0.0,경상북도 구미시,10.945749525616698,경상북도
89,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
90,초등학교,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698,경상북도
91,유치원,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698,경상북도
92,초등학교,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698,경상북도
93,유치원,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698,경상북도
94,초등학교,구미경찰서,N,0.0,경상북도 구미시,10.945749525616698,경상북도
95,어린이집,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
96,어린이집,구미경찰서,N,0.0,경상북도 구미시,10.945749525616698,경상북도
97,초등학교,구미경찰서,Y,4.0,경상북도 구미시,10.945749525616698,경상북도
98,유치원,구미경찰서,N,0.0,경상북도 구미시,10.945749525616698,경상북도
99,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
100,초등학교,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
101,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
102,초등학교,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
103,유치원,구미경찰서,Y,1.0,경상북도 구미시,10.945749525616698,경상북도
104,초등학교,구미경찰서,Y,4.0,경상북도 구미시,10.945749525616698,경상북도
105,초등학교,구미경찰서,Y,2.0,경상북도 구미시,10.945749525616698,경상북도
106,어린이집,구미경찰서,Y,6.0,경상북도 구미시,10.945749525616698,경상북도
107,특수학교,구미경찰서,N,0.0,경상북도 구미시,10.945749525616698,경상북도
108,유치원,양산경찰서,N,0.0,경상남도 양산시,10.0,경상남도
109,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698,경상남도
110,어린이집,양산경찰서,N,0.0,경상남도 양산시,9.0,경상남도
111,초등학교,양산경찰서,Y,2.0,경상남도 양산시,10.945749525616698,경상남도
112,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698,경상남도
113,초등학교,양산경찰서,N,0.0,경상남도 양산시,13.0,경상남도
114,유치원,양산경찰서,N,0.0,경상남도 양산시,13.0,경상남도
115,어린이집,양산경찰서,N,0.0,경상남도 양산시,8.0,경상남도
116,초등학교,양산경찰서,Y,2.0,경상남도 양산시,17.5,경상남도
117,유치원,양산경찰서,N,0.0,경상남도 양산시,7.0,경상남도
118,어린이집,양산경찰서,N,0.0,경상남도 양산시,7.0,경상남도
119,어린이집,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698,경상남도
120,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698,경상남도
121,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698,경상남도
122,초등학교,양산경찰서,N,0.0,경상남도 양산시,11.5,경상남도
123,유치원,양산경찰서,N,0.0,경상남도 양산시,11.5,경상남도
124,어린이집,양산경찰서,N,0.0,경상남도 양산시,14.0,경상남도
125,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698,경상남도
126,초등학교,양산경찰서,Y,2.0,경상남도 양산시,19.5,경상남도
127,유치원,양산경찰서,N,0.0,경상남도 양산시,19.5,경상남도
128,어린이집,양산경찰서,N,0.0,경상남도 양산시,10.0,경상남도
129,초등학교,양산경찰서,N,0.0,경상남도 양산시,14.0,경상남도
130,유치원,양산경찰서,N,0.0,경상남도 양산시,14.0,경상남도
131,어린이집,양산경찰서,N,0.0,경상남도 양산시,9.0,경상남도
132,어린이집,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698,경상남도
133,유치원,양산경찰서,N,0.0,경상남도 양산시,8.0,경상남도
134,어린이집,양산경찰서,N,0.0,경상남도 양산시,10.0,경상남도
135,초등학교,양산경찰서,N,0.0,경상남도 양산시,10.0,경상남도
136,유치원,양산경찰서,N,0.0,경상남도 양산시,10.0,경상남도
137,유치원,양산경찰서,N,0.0,경상남도 양산시,7.0,경상남도
138,초등학교,양산경찰서,Y,2.0,경상남도 양산시,15.0,경상남도
139,유치원,양산경찰서,N,0.0,경상남도 양산시,15.0,경상남도
140,초등학교,양산경찰서,N,0.0,경상남도 양산시,14.0,경상남도
141,유치원,양산경찰서,N,0.0,경상남도 양산시,14.0,경상남도
142,유치원,양산경찰서,N,0.0,경상남도 양산시,10.945749525616698,경상남도
143,초등학교,양산경찰서,Y,1.0,경상남도 양산시,10.0,경상남도
144,유치원,안산상록경찰서,Y,1.0,경기도 안산시,4.5,경기도
145,어린이집,안산상록경찰서,Y,4.0,경기도 안산시,4.5,경기도
146,어린이집,안산상록경찰서,Y,5.0,경기도 안산시,4.5,경기도
147,어린이집,안산상록경찰서,Y,1.0,경기도 안산시,4.5,경기도
148,어린이집,안산상록경찰서,Y,5.0,경기도 안산시,6.5,경기도
149,유치원,안산상록경찰서,Y,1.0,경기도 안산시,4.5,경기도
150,어린이집,안산상록경찰서,Y,5.0,경기도 안산시,4.5,경기도
151,어린이집,안산상록경찰서,Y,2.0,경기도 안산시,4.5,경기도
152,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
153,어린이집,안산상록경찰서,Y,2.0,경기도 안산시,10.0,경기도
154,어린이집,안산상록경찰서,Y,2.0,경기도 안산시,4.5,경기도
155,어린이집,안산상록경찰서,Y,2.0,경기도 안산시,4.5,경기도
156,어린이집,안산상록경찰서,Y,1.0,경기도 안산시,4.5,경기도
157,어린이집,안산상록경찰서,Y,4.0,경기도 안산시,4.5,경기도
158,어린이집,안산상록경찰서,Y,1.0,경기도 안산시,4.5,경기도
159,유치원,안산상록경찰서,Y,2.0,경기도 안산시,4.5,경기도
160,특수학교,안산상록경찰서,Y,2.0,경기도 안산시,10.0,경기도
161,어린이집,안산상록경찰서,Y,2.0,경기도 안산시,4.5,경기도
162,초등학교,안산상록경찰서,Y,5.0,경기도 안산시,4.5,경기도
163,유치원,안산상록경찰서,Y,1.0,경기도 안산시,4.5,경기도
164,초등학교,안산상록경찰서,Y,5.0,경기도 안산시,10.0,경기도
165,유치원,안산상록경찰서,Y,5.0,경기도 안산시,4.5,경기도
166,초등학교,안산상록경찰서,Y,3.0,경기도 안산시,10.0,경기도
167,초등학교,안산상록경찰서,Y,5.0,경기도 안산시,4.5,경기도
168,초등학교,안산상록경찰서,Y,4.0,경기도 안산시,10.0,경기도
169,초등학교,안산상록경찰서,Y,2.0,경기도 안산시,10.0,경기도
170,유치원,안산상록경찰서,Y,1.0,경기도 안산시,4.5,경기도
171,초등학교,안산상록경찰서,Y,4.0,경기도 안산시,4.5,경기도
172,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
173,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
174,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
175,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
176,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
177,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
178,어린이집,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698,대전광역시
179,어린이집,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698,대전광역시
180,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
181,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
182,어린이집,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
183,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
184,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
185,유치원,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698,대전광역시
186,유치원,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698,대전광역시
187,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
188,유치원,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698,대전광역시
189,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
190,유치원,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698,대전광역시
191,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
192,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
193,유치원,대전광역시 중부경찰서,Y,1.0,대전광역시 중구,10.945749525616698,대전광역시
194,유치원,대전광역시 중부경찰서,Y,2.0,대전광역시 중구,10.945749525616698,대전광역시
195,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
196,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
197,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
198,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
199,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
200,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
201,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
202,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
203,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
204,초등학교,파주경찰서,Y,4.0,경기도 파주시,10.945749525616698,경기도
205,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
206,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
207,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
208,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
209,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
210,유치원,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
211,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
212,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
213,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
214,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
215,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
216,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
217,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
218,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
219,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
220,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
221,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
222,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
223,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
224,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
225,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
226,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
227,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
228,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
229,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
230,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
231,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
232,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
233,어린이집,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
234,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
235,특수학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
236,유치원,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
237,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
238,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
239,어린이집,파주경찰서,Y,3.0,경기도 파주시,10.945749525616698,경기도
240,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
241,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
242,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
243,특수학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
244,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
245,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
246,초등학교,파주경찰서,N,0.0,경기도 파주시,10.945749525616698,경기도
247,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
248,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
249,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
250,어린이집,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
251,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
252,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
253,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
254,특수학교,화성동탄경찰서,N,0.0,경기도 화성시,10.945749525616698,경기도
255,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
256,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
257,어린이집,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
258,유치원,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
259,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
260,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
261,초등학교,파주경찰서,Y,3.0,경기도 파주시,10.945749525616698,경기도
262,초등학교,파주경찰서,Y,3.0,경기도 파주시,10.945749525616698,경기도
263,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
264,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
265,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
266,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
267,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
268,유치원,군포경찰서,Y,1.0,경기도 군포시,10.945749525616698,경기도
269,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
270,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
271,어린이집,파주경찰서,N,0.0,경기도 파주시,10.945749525616698,경기도
272,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
273,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
274,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
275,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
276,초등학교,파주경찰서,Y,3.0,경기도 파주시,10.945749525616698,경기도
277,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
278,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
279,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
280,어린이집,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
281,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
282,초등학교,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
283,초등학교,파주경찰서,Y,2.0,경기도 파주시,10.945749525616698,경기도
284,유치원,파주경찰서,Y,1.0,경기도 파주시,10.945749525616698,경기도
285,어린이집,광주경찰서,Y,3.0,경기도 광주시,10.945749525616698,경기도
286,어린이집,광주경찰서,N,0.0,경기도 광주시,10.945749525616698,경기도
287,어린이집,광주경찰서,Y,3.0,경기도 광주시,10.945749525616698,경기도
288,어린이집,광주경찰서,Y,5.0,경기도 광주시,10.945749525616698,경기도
289,유치원,광주경찰서,Y,4.0,경기도 광주시,10.945749525616698,경기도
290,유치원,광주경찰서,Y,7.0,경기도 광주시,10.945749525616698,경기도
291,유치원,광주경찰서,N,0.0,경기도 광주시,10.945749525616698,경기도
292,특수학교,광주경찰서,N,0.0,경기도 광주시,10.945749525616698,경기도
293,어린이집,광주경찰서,N,0.0,경기도 광주시,10.945749525616698,경기도
294,초등학교,광주경찰서,Y,0.0,경기도 광주시,10.945749525616698,경기도
295,유치원,광주경찰서,Y,0.0,경기도 광주시,10.945749525616698,경기도
296,특수학교,광주경찰서,Y,0.0,경기도 광주시,10.945749525616698,경기도
297,초등학교,광주경찰서,Y,2.0,경기도 광주시,10.945749525616698,경기도
298,유치원,광주경찰서,Y,2.0,경기도 광주시,10.945749525616698,경기도
299,초등학교,광주경찰서,Y,2.0,경기도 광주시,10.945749525616698,경기도
300,유치원,광주경찰서,Y,2.0,경기도 광주시,10.945749525616698,경기도
301,초등학교,광주경찰서,Y,5.0,경기도 광주시,10.945749525616698,경기도
302,유치원,광주경찰서,Y,5.0,경기도 광주시,10.945749525616698,경기도
303,어린이집,광주경찰서,Y,2.0,경기도 광주시,10.945749525616698,경기도
304,어린이집,광주경찰서,N,0.0,경기도 광주시,10.945749525616698,경기도
305,유치원,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
306,초등학교,부산강서,Y,6.0,부산광역시 강서구,10.945749525616698,부산광역시
307,유치원,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
308,초등학교,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
309,초등학교,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
310,유치원,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
311,어린이집,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
312,유치원,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
313,초등학교,부산강서,Y,2.0,부산광역시 강서구,10.945749525616698,부산광역시
314,어린이집,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
315,초등학교,부산강서,N,0.0,부산광역시 강서구,5.0,부산광역시
316,유치원,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
317,어린이집,부산강서,Y,2.0,부산광역시 강서구,10.945749525616698,부산광역시
318,어린이집,부산강서,Y,2.0,부산광역시 강서구,10.945749525616698,부산광역시
319,유치원,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
320,유치원,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
321,유치원,부산강서,Y,2.0,부산광역시 강서구,10.945749525616698,부산광역시
322,초등학교,부산강서,Y,2.0,부산광역시 강서구,10.945749525616698,부산광역시
323,초등학교,부산강서,Y,2.0,부산광역시 강서구,10.945749525616698,부산광역시
324,어린이집,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
325,유치원,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
326,초등학교,부산강서,Y,2.0,부산광역시 강서구,10.945749525616698,부산광역시
327,어린이집,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
328,초등학교,부산강서,Y,3.0,부산광역시 강서구,6.0,부산광역시
329,초등학교,부산강서,Y,1.0,부산광역시 강서구,10.945749525616698,부산광역시
330,유치원,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
331,초등학교,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
332,초등학교,부산강서,Y,1.0,부산광역시 강서구,10.945749525616698,부산광역시
333,유치원,부산강서,N,0.0,부산광역시 강서구,10.945749525616698,부산광역시
